ean;sku;manufacturer;title;stock;price
7040056399355;74095_369-L_HH;Helly Hansen workwear;Šviesą atspindinti striukė HELLY HANSEN Alna 2.0 Softshell, geltona L;4;112.83
7040056399393;74095_369-XL_HH;Helly Hansen workwear;Šviesą atspindinti striukė HELLY HANSEN Alna 2.0 Softshell, geltona XL;4;112.83
7040056399324;74095_369-2XL_HH;Helly Hansen workwear;Šviesą atspindinti striukė HELLY HANSEN Alna 2.0 Softshell, geltona 2XL;4;112.83
7040056399331;74095_369-3XL_HH;Helly Hansen workwear;Šviesą atspindinti striukė HELLY HANSEN Alna 2.0 Softshell, geltona 3XL;4;112.83
7040056399188;71393_369-M_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Alna 2.0, geltona M;4;188.35
7040056399171;71393_369-L_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Alna 2.0, geltona L;4;188.35
7040056399140;71393_369-2XL_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Alna 2.0, geltona 2XL;4;188.35
7040056399157;71393_369-3XL_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Alna 2.0, geltona 3XL;4;188.35
4003773077312;8603400_KNI;Knipex;Replės-veržliaraktis KNIPEX 8603 400mm;4;162.62
4030293221246;491306_FLE;FLEX;Akumuliatorinis tiesinis pjūklas FLEX RSP DW 18,0-EC C;4;212.48
4058546225032;4933464558_MIL;Milwaukee;Akumuliatorinis smūginis gręžtuvas MILWAUKEE M18 CBLPD-502C;4;495.87
4008158034478;GH80_BES;Bessey;Spaustuvai BESSEY GH80;4;144.72
088381736558;DDF487Z_MAK;Makita;Akumuliatorinis gręžtuvas MAKITA DDF487Z;4;130.54
5035048681312;DCK853P4-QW_DEW;DeWALT;Akumuliatorinių įrankių rinkinys DeWALT DCK853P4;4;2572.1
4003773012412;002012_KNI;Knipex;Replės elektrikams KNIPEX 002012, 3vnt.;4;112.95
5035048616369;DCD791NT-XJ_DEW;DeWALT;Akumuliatorinis suktuvas-gręžtuvas DeWALT DCD791NT-XJ;4;187.92
7040056822617;78247_990-41_HH;Helly Hansen workwear;Batai HELLY HANSEN Chelsea Evolution BRZ Low BOA O1, juodi 41;4;122.83
7040056822624;78247_990-42_HH;Helly Hansen workwear;Batai HELLY HANSEN Chelsea Evolution BRZ Low BOA O1, juodi 42;4;122.83
7040056822631;78247_990-43_HH;Helly Hansen workwear;Batai HELLY HANSEN Chelsea Evolution BRZ Low BOA O1, juodi 43;4;122.83
7040056822648;78247_990-44_HH;Helly Hansen workwear;Batai HELLY HANSEN Chelsea Evolution BRZ Low BOA O1, juodi 44;4;122.83
7040056822655;78247_990-45_HH;Helly Hansen workwear;Batai HELLY HANSEN Chelsea Evolution BRZ Low BOA O1, juodi 45;4;122.83
7040056822662;78247_990-46_HH;Helly Hansen workwear;Batai HELLY HANSEN Chelsea Evolution BRZ Low BOA O1, juodi 46;4;122.83
7040056822679;78247_990-47_HH;Helly Hansen workwear;Batai HELLY HANSEN Chelsea Evolution BRZ Low BOA O1, juodi 47;4;122.83
088381741316;DTM52Z_MAK;Makita;Akumuliatorinis švytuoklinis įrankis MAKITA DTM52Z;4;241.3
4042146849552;515.2095_ks;KsTools;Ratų keitimo komplektas KS TOOLS;4;440.68
088381899819;DJS200Z_MAK;Makita;Akumuliatorinės skardos žirklės MAKITA DJS200Z;4;522.47
4030839280461;729161-40_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 40;4;138.05
4030839280485;729161-42_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 42;4;138.05
4030839280492;729161-43_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 43;4;138.05
4030839280508;729161-44_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 44;4;138.05
4030839280515;729161-45_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 45;4;138.05
4030839280522;729161-46_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 46;4;138.05
4030839280539;729161-47_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 47;4;138.05
4030839280546;729161-48_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/pilki 48;4;138.05
5035048644676;DCK276P3-QW_DEW;DeWALT;Akumuliatorinių įrankių rinkinys DeWALT DCK276P3;4;722.29
088381574617;191N31-5_MAK;Makita Accessories;Žoliapjovės priedas multi varikliui MAKITA 191N31-5;4;227.47
7040056761602;77574_990-C46_HH;Helly Hansen workwear;Kelnės HELLY HANSEN  Kensington Service Pant, juodos C46;4;128.78
7040056761619;77574_990-C48_HH;Helly Hansen workwear;Kelnės HELLY HANSEN  Kensington Service Pant, juodos C48;4;128.78
7040056761626;77574_990-C50_HH;Helly Hansen workwear;Kelnės HELLY HANSEN  Kensington Service Pant, juodos C50;4;128.78
7040056761633;77574_990-C52_HH;Helly Hansen workwear;Kelnės HELLY HANSEN  Kensington Service Pant, juodos C52;4;128.78
7040056761640;77574_990-C54_HH;Helly Hansen workwear;Kelnės HELLY HANSEN  Kensington Service Pant, juodos C54;4;128.78
7040056761657;77574_990-C56_HH;Helly Hansen workwear;Kelnės HELLY HANSEN  Kensington Service Pant, juodos C56;4;128.78
7040056761671;77574_990-C60_HH;Helly Hansen workwear;Kelnės HELLY HANSEN  Kensington Service Pant, juodos C60;4;128.78
088381732079;DUX18Z_MAK;Makita;Akumuliatorinis multi sistemos variklis MAKITA DUX18Z;4;215.05
4059952518831;0601072U00_bos;Bosch;Lazerinis atstumo matuoklis BOSCH GLM 50-27 CG;4;276.36
3165140859202;06112A4000_bos;Bosch;Perforatorius BOSCH GBH 2-26 F;4;285.14
5035048643020;DCS520T2R-QW_DEW;DeWALT;Akumuliatorinis diskinis pjūklas DeWALT DCS520T2R;4;1027.79
088381732871;DWR180Z_MAK;Makita;Akumuliatorinė terkšlė MAKITA DWR180Z;4;194.58
4030293224063;494534_FLE;FLEX;Glaisto šlifuoklis FLEX GE 7 MH-R + SH;4;1083.03
7040056397078;71240_990-M_HH;Helly Hansen workwear;Moteriška striukė HELLY HANSEN Luna Shell, juoda M;4;180.33
088381730327;DUR192LZ_MAK;Makita;Akumuliatorinis trimeris MAKITA DUR192LZ;4;197.98
4007220168202;25203704_PFE;Pferd;25 dalių metalo grąžtų rinkinys PFERD DIN338 HSSE N 1-13 Inox;4;141.03
4030839271919;729541-47_ELT;ELTEN;Batai ELTEN Malvin Blue Low ESD S3 SRC, juodi 47;4;114.03
4058546326142;4933472218_MIL;Milwaukee;Akumuliatorinė žoliapjovė MILWAUKEE M18 BLLT-0;4;356.78
4011160126499;12649_SCHWAB;AS-Schwabe;Ištraukiamas ilgintuvas AS-SCHWABE 400V, 16A 15m;4;298.52
4030293224483;495921_FLE;FLEX;Rankinis maišytuvas FLEX MXE 1202 + antgalis WR2 140;4;347.44
4005069196240;19624_STAB;Stabila;Gaudyklė lazeriniam nivelyrui STABILA REC 500 RG su laikikliu;4;264.02
4007140382252;2004201_RUK;Ruko;10 dalių grąžtų rinkinys metalui RUKO HSS 14-20 mm;4;206.88
4026189122087;GN25351_GOLZ;Golz;Deimantinis diskas granitui GOLZ GN25 Ø350x25,4mm;4;129.73
5412684038036;XAS9P/5562Y-39_BEK;Bekina;Botai žvejybai BEKINA StormGrip S5, mėlyni 39;4;113.25
7040056398822;71195_369-M_HH;Helly Hansen workwear;Šviesą atspindinti striukė HELLY HANSEN Alna Shell 2.0, geltona M;4;161.49
7040056398815;71195_369-L_HH;Helly Hansen workwear;Šviesą atspindinti striukė HELLY HANSEN Alna Shell 2.0, geltona L;4;161.49
7040056398853;71195_369-XL_HH;Helly Hansen workwear;Šviesą atspindinti striukė HELLY HANSEN Alna Shell 2.0, geltona XL;4;161.49
7040056068152;74230_590-S_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Softshell, mėlyna S;4;118.87
7040056068121;74230_590-M_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Softshell, mėlyna M;4;118.87
7040056068091;74230_590-L_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Softshell, mėlyna L;4;118.87
7040056068213;74230_590-XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Softshell, mėlyna XL;4;118.87
7040056068008;74230_590-2XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Softshell, mėlyna 2XL;4;118.87
7040056068039;74230_590-3XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Softshell, mėlyna 3XL;4;118.87
7040056761091;77570_990-C50_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Kensington Construction, juodos C50;4;178.35
7040056761107;77570_990-C52_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Kensington Construction, juodos C52;4;178.35
7040056761114;77570_990-C54_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Kensington Construction, juodos C54;4;178.35
7040056761121;77570_990-C56_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Kensington Construction, juodos C56;4;178.35
7040056761138;77570_990-C58_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Kensington Construction, juodos C58;4;178.35
7040056761145;77570_990-C60_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Kensington Construction, juodos C60;4;178.35
4030839279939;729851-40_ELT;ELTEN;Batai ELTEN Reaction XXT Pro BOA ESD S3, juodi 40;4;146.05
4030839279953;729851-42_ELT;ELTEN;Batai ELTEN Reaction XXT Pro BOA ESD S3, juodi 42;4;146.05
4030839279960;729851-43_ELT;ELTEN;Batai ELTEN Reaction XXT Pro BOA ESD S3, juodi 43;4;146.05
4030839279977;729851-44_ELT;ELTEN;Batai ELTEN Reaction XXT Pro BOA ESD S3, juodi 44;4;146.05
4030839279984;729851-45_ELT;ELTEN;Batai ELTEN Reaction XXT Pro BOA ESD S3, juodi 45;4;146.05
4030839279991;729851-46_ELT;ELTEN;Batai ELTEN Reaction XXT Pro BOA ESD S3, juodi 46;4;146.05
4030839280003;729851-47_ELT;ELTEN;Batai ELTEN Reaction XXT Pro BOA ESD S3, juodi 47;4;146.05
4058546326081;4933472212_MIL;Milwaukee;Akumuliatorinis grandininis genėjimo pjūklas MILWAUKEE M12 FHS-602X;4;564.51
3165140654364;0601B19200_bos;Bosch;Skersinio pjovimo staklės BOSCH GCM 8 SDE Professional;4;834.4
4011160126475;12647_SCHWAB;AS-Schwabe;Ištraukiamas ilgintuvas AS-SCHWABE EasyToGo 18m;4;157.65
5035048446508;DWE74911-XJ_DEW;DeWALT;Stalas pjūklui DeWALT DWE74911-XJ;4;199.47
7040056398037;71345_990-S_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, juoda S;4;212.8
7040056398020;71345_990-M_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, juoda M;4;212.8
7040056398051;71345_990-XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, juoda XL;4;212.8
7040056397986;71345_990-2XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, juoda 2XL;4;212.8
7040056398013;71345_990-L_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, juoda L;4;212.8
088381822879;PO6000C_MAK;Makita;Poliruoklis MAKITA PO6000C;4;418.73
4003773044321;8701560_KNI;Knipex;Vamzdinės replės KNIPEX Cobra 8701 560mm;4;140.5
7040056399782;71491_369-C50_HH;Helly Hansen workwear;Žieminis puskombinezonis HELLY HANSEN ALNA 2.0, geltonas C50;4;188.26
7040056399829;71491_369-C58_HH;Helly Hansen workwear;Žieminis puskombinezonis HELLY HANSEN ALNA 2.0, geltonas C58;4;188.26
4030293197312;447692_FLE;FLEX;Kampinis šlifuoklis FLEX L 15-11 125;4;183.47
4030293215641;481513_FLE;FLEX;Dulkių siurblys FLEX VC 6 L MC;4;136.12
3165140584890;0601B23600_bos;Bosch;Skersinio pjovimo staklės BOSCH GCM 12 GDL;4;1380.96
4010220031254;DSET16_BES;Bessey;Skardos žirklių rinkinys BESSEY DSET16;4;112.57
088381567350;WST06_MAK;Makita;Stovas medžio pjovimo staklėms MAKITA WST06;4;260.4
088381723862;DTW700RTJ_MAK;Makita;Akumuliatorinis smūginis veržliasukis MAKITA DTW700RTJ;4;668.49
4030293226913;499323_FLE;FLEX;Akumuliatorinis kampinis šlifuoklis FLEX LBE 125 18.0-EC/5.0 Set;4;493.83
4030293222946;492647_FLE;FLEX;Akumuliatorinis smūginis veržliasukis FLEX IW 3/4quot 18.0-EC/5.0 Set;4;498.9
7040056399010;71392_369-S_HH;Helly Hansen workwear;Žieminė, šviesą atspindinti striukė HELLY HANSEN Alna 2.0, geltona S;4;188.26
7040056399003;71392_369-M_HH;Helly Hansen workwear;Žieminė, šviesą atspindinti striukė HELLY HANSEN Alna 2.0, geltona M;4;188.26
7040056398969;71392_369-2XL_HH;Helly Hansen workwear;Žieminė, šviesą atspindinti striukė HELLY HANSEN Alna 2.0, geltona 2XL;4;188.26
4030293236394;516171_FLE;FLEX;Akumuliatorinis smūginis gręžtuvas FLEX PD 2G 18,0 EC FS55;4;276.76
088381896245;DML812_MAK;Makita;Akumuliatorinis prožektorius MAKITA DML812;4;170.68
088381723831;DTW700Z_MAK;Makita;Akumuliatorinis smūginis veržliasukis MAKITA DTW700Z;4;344.37
4005069192402;19240_STAB;Stabila;Rotacinis lazerinis nivelyras su gaudykle STABILA LAR-160G;4;803.96
7040056397719;71304_990-S_HH;Helly Hansen workwear;Moteriška striukė HELLY HANSEN Luna Winter, juoda S;4;211.97
7040056397702;71304_990-M_HH;Helly Hansen workwear;Moteriška striukė HELLY HANSEN Luna Winter, juoda M;4;211.97
7040056397696;71304_990-L_HH;Helly Hansen workwear;Moteriška striukė HELLY HANSEN Luna Winter, juoda L;4;211.97
7040056397733;71304_990-XL_HH;Helly Hansen workwear;Moteriška striukė HELLY HANSEN Luna Winter, juoda XL;4;211.97
7040056070308;71362_990-S_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Bifrost Winter Parka, juoda S;4;416.27
7040056070292;71362_990-M_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Bifrost Winter Parka, juoda M;4;416.27
7040056070285;71362_990-L_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Bifrost Winter Parka, juoda L;4;416.27
7040056070322;71362_990-XL_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Bifrost Winter Parka, juoda XL;4;416.27
7040056070254;71362_990-2XL_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Bifrost Winter Parka, juoda 2XL;4;416.27
088381898041;DTW300RTJ_MAK;Makita;Akumuliatorinis smūginis veržliasukis MAKITA DTW300RTJ;4;603.79
4003773085829;1252195_KNI;Knipex;Replės laidų nuizoliavimui KNIPEX PreciStrip 16;4;121.63
4058546295981;4933471699_MIL;Milwaukee;Akumuliatorinis kampinis smūginis veržliasukis MILWAUKEE M12 FRAIWF12-0;4;324.25
4058546292232;4932471723_MIL;Milwaukee;Aukštas įrankių lagaminas MILWAUKEE PACKOUT 41,1cm;4;115.07
4058546220259;4932464080_MIL;Milwaukee;Mažas lagaminas MILWAUKEE PACKOUT;4;113.98
4966376330775;68103001_HiK;HiKOKI;Rankinė maišyklė HiKOKI UM16VST2;4;274.51
0088381898003;DTW300Z_MAK;Makita;Akumuliatorinis smūginis veržliasukis MAKITA DTW300Z;4;269.32
4030839353202;729151-40_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 40;4;138.05
4030839353219;729151-41_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 41;4;138.05
4030839353226;729151-42_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 42;4;138.05
4030839353233;729151-43_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 43;4;138.05
4030839353240;729151-44_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 44;4;138.05
4030839353257;729151-45_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 45;4;138.05
4030839353264;729151-46_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 46;4;138.05
4030839353271;729151-47_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 47;4;138.05
4030839353196;729151-39_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 39;4;138.05
4030839353189;729151-38_ELT;ELTEN;Batai ELTEN Maddox Boa Low ESD S3 SRC, juodi/raudoni 38;4;138.05
7040056397955;71345_590-S_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, mėlyna S;4;212.8
7040056397948;71345_590-M_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, mėlyna M;4;212.8
7040056397931;71345_590-L_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, mėlyna L;4;212.8
7040056397979;71345_590-XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, mėlyna XL;4;212.8
7040056397900;71345_590-2XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, mėlyna 2XL;4;212.8
7040056397917;71345_590-3XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington Winter, mėlyna 3XL;4;212.8
088381876100;DHR242ZJW_MAK;Makita;Akumuliatorinis perforatorius MAKITA DHR242ZJW;4;471.3
4058546229016;4933464956_MIL;Milwaukee;Akumuliatorinis multi variklis + žoliapjovės priedas MILWAUKEE M18 FOPHLTKIT-0;4;423.61
4058546229023;4932464957_MIL;Milwaukee;Grandininio pjūklo priedas MILWAUKEE M18 FOPH-CSA;4;221.29
4013288214638;057484_WER;Wera;16 dalių atsuktuvų rinkinys WERA KK Turbo i 1 VDE;4;140.85
4013288214614;057482_WER;Wera;19 dalių atsuktuvų rinkinys WERA KK Turbo 1;4;135.6
088381874465;LS0714LN_MAK;Makita;Medžio pjovimo staklės su lazeriu MAKITA LS0714LN;4;774.44
088381820540;DUR191LZX3_MAK;Makita;Akumuliatorinė žoliapjovė MAKITA DUR191LZX3;4;255.58
4966376330119;68000551_HiK;HiKOKI;Akumuliatorinių įrankių rinkinys HiKOKI KC12DA;4;271.16
088381858021;DHR281ZWJ_MAK;Makita;Akumuliatorinis perforatorius MAKITA DHR281ZWJ;4;665.47
4058546220235;4932464078_MIL;Milwaukee;Lagaminas su ratukais MILWAUKEE PACKOUT;4;252.27
4030293136069;349623_FLE;FLEX  Accessories;Deimantinis šlifavimo diskas FLEX Turbo-Jet 125x28x23,5;4;223.07
088381898263;DMP180Z_MAK;Makita;Akumuliatorinis kompresorius MAKITA DMP180Z;4;118.34
088381853552;DGA511Z_MAK;Makita;Akumuliatorinis kampinis šlifuoklis MAKITA DGA511Z;4;226.77
4058546226572;4932464712_MIL;Milwaukee;Akumuliatorius MILWAUKEE M18 HB5.5 5,5Ah;4;233.93
4966376310265;68010354_HiK;HiKOKI;Akumuliatorinis suktuvas HiKOKI DS18DBL2;4;498.59
7040056312804;74230_481-L_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington, kamufliažinė L;4;118.87
7040056312842;74230_481-XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Kensington, kamufliažinė XL;4;118.87
4011160609336;60933_SCHWAB;AS-Schwabe;Elektros paskirstymo dėžė AS-SCHWABE Stecky DUO 3;4;483.15
4011160609619;60961_SCHWAB;AS-Schwabe;Elektros paskirstymo dėžė AS-SCHWABE Stecky 11+;4;210.88
4003773078579;9536315A_KNI;Knipex;Terkšlinės kabelio žirklės KNIPEX 9536 315A;4;494.54
4030293215610;481491_FLE;FLEX;Akumuliatorinis dulkių siurblys FLEX VC 6 L MC 18,0;4;163.97
4030293197305;447706_FLE;FLEX;Ekscentrinis šlifuoklis FLEX ORE 5-150 EC;4;353.91
4030293197299;447684_FLE;FLEX;Ekscentrinis šlifuoklis FLEX ORE 3-150 EC;4;353.91
088381894371;DLM462Z_MAK;Makita;Akumuliatorinė vejapjovė MAKITA DLM462Z;4;847.26
088381894715;DUN500WZ_MAK;Makita;Akumuliatorinės gyvatvorių žirklės MAKITA DUN500WZ;4;472.2
4030293213685;478474_FLE;FLEX;Akumuliatorinis perforatorius FLEX CHE 2-26 18,0-EC/5,0 Set;4;509.36
088381868174;MLS100N_MAK;Makita;Medžio pjovimo staklės MAKITA MLS100N;4;447.89
4966376327386;68100529_HiK;HiKOKI;Perforatorius HiKOKI DH26PC2;4;219.65
4058546293994;4933471500_MIL;Milwaukee;Akumuliatorinė pailginta terkšlė MILWAUKEE M12 FIR38LR-0;4;279.09
4058546224691;4933464524_MIL;Milwaukee;Akumuliatorinis gręžtuvas MILWAUKEE M18 ONEDD2-0X;4;333.29
088381884518;DUC356Z_MAK;Makita;Akumuliatorinis grandininis pjūklas MAKITA DUC356Z;4;408.49
088381868198;MLT100N_MAK;Makita;Medžio pjovimo staklės MAKITA MLT100N;4;1047.51
088381868075;LS0815FLN_MAK;Makita;Medžio pjovimo staklės su lazeriu MAKITA LS0815FLN;4;619.11
4030293174542;409324_FLE;FLEX;Glaisto šlifuoklis FLEX GE 5 R + TB-L;4;945.73
2004913849136;49138_DREB;Domas;Betono grąžtas DOMAS Zentro Max Ø35mm 920 mm;4;164.45
2004912649126;49126_DREB;Domas;Betono grąžtas DOMAS Zentro Max Ø28mm 920 mm;4;120.13
088381871303;DTW181Z_MAK;Makita;Akumuliatorinis smūginis veržliasukis MAKITA DTW181Z;4;157.83
4030293197152;447501_FLE;FLEX;Akumuliatorinis smūginis gręžtuvas FLEX PD 2G 18,0 EC;4;231.87
4030293212954;476102_FLE;FLEX;Elektroninis gulsčiukas FLEX ADL 60-P;4;159.79
4011160467516;46751_SCHWAB;AS-Schwabe;Profesionalus trikojis stovas AS-SCHWABE 1,4 - 4,0m;4;236.82
4011160463426;46342_SCHWAB;AS-Schwabe;Nešiojamas LED šviestuvas AS-SCHWABE Optiline 100W;4;152.75
088381876018;HG6531CK_MAK;Makita;Orapūtė MAKITA HG6531CK;4;208.45
088381518734;198769-9_MAK;Makita Accessories;Žoliapjovės priedas tiesiu kotu MAKITA EM404MP;4;208.32
7040055730326;73290_990-M_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Oxford, juoda M;4;158.52
7040055730302;73290_990-L_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Oxford, juoda L;4;158.52
7040055730388;73290_990-XL_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Oxford, juoda XL;4;158.52
7040055730289;73290_990-2XL_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Oxford, juoda 2XL;4;158.52
7040055730340;73290_990-S_HH;Helly Hansen workwear;Žieminė striukė HELLY HANSEN Oxford, juoda S;4;158.52
7040056104188;74140_990-M_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, juoda M;4;153.75
7040056104171;74140_990-L_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, juoda L;4;153.75
7040056104218;74140_990-XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, juoda XL;4;153.75
7040056104140;74140_990-2XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, juoda 2XL;4;153.75
7040056104157;74140_990-3XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, juoda 3XL;4;153.75
7040056066509;74140_590-M_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, mėlyna M;4;153.75
7040056066479;74140_590-L_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, mėlyna L;4;153.75
7040056066592;74140_590-XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, mėlyna XL;4;153.75
7040056066387;74140_590-2XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, mėlyna 2XL;4;153.75
7040056066417;74140_590-3XL_HH;Helly Hansen workwear;Striukė HELLY HANSEN Chelsea Evolution, mėlyna 3XL;4;153.75
4966376327836;58010722_HiK;HiKOKI;Akumuliatorinė viniakalė HiKOKI NR1890DBCL;4;572.45
7040055871210;77441_590-C48_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Chelsea Evolution Cons, tamsiai mėlynos C48;4;113.2
7040055871227;77441_590-C50_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Chelsea Evolution Cons, tamsiai mėlynos C50;4;113.2
7040055871234;77441_590-C52_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Chelsea Evolution Cons, tamsiai mėlynos C52;4;113.2
7040055871241;77441_590-C54_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Chelsea Evolution Cons, tamsiai mėlynos C54;4;113.2
7040055871258;77441_590-C56_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Chelsea Evolution Cons, tamsiai mėlynos C56;4;113.2
7040055871265;77441_590-C58_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Chelsea Evolution Cons, tamsiai mėlynos C58;4;113.2
7040055871272;77441_590-C60_HH;Helly Hansen workwear;Kelnės HELLY HANSEN Chelsea Evolution Cons, tamsiai mėlynos C60;4;113.2
4030293205758;461768_FLE;FLEX;Akumuliatorinis perforatorius FLEX CHE 18,0-EC/5,0 Set;4;474.43
4030839348178;769752-43_ELT;ELTEN;Batai ELTEN Timothy GTX Mid S2 CI/ SRC, juodi 43;4;148.01
4030839348185;769752-44_ELT;ELTEN;Batai ELTEN Timothy GTX Mid S2 CI/ SRC, juodi 44;4;148.01
4030839348192;769752-45_ELT;ELTEN;Batai ELTEN Timothy GTX Mid S2 CI/ SRC, juodi 45;4;148.01
4030839348208;769752-46_ELT;ELTEN;Batai ELTEN Timothy GTX Mid S2 CI/ SRC, juodi 46;4;148.01
4007140378637;101084P_RUK;Ruko;Pakopinis grąžtas RUKO ULTIMATECUT HSS Ø6-27mm;4;113.38
